health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination,Label
0.54,0.29,否,0.64,0.8,9.68,初级,无,无,64.27,27.31,0.12,是,是,0.7,配电箱,16.62,0.68,0.32,0.93,0.33,2,0.7,中风险
0.63,0.3,否,0.75,0.93,10.99,高级,无,1次,29.86,44.22,0.07,是,是,0.96,塔吊,36.18,0.61,0.2,0.91,0.05,2,0.39,低风险
0.84,0.54,否,0.72,0.9,13.16,初级,无,无,25.81,27.68,0.66,是,是,0.42,车辆,45.33,0.55,0.83,0.86,0.62,3,0.66,极高风险
0.66,0.3,否,0.62,0.92,1.5,中级,无,1次,28.56,20.71,0.12,是,是,0.21,深基坑,2.48,0.57,0,0.77,0.86,1,0.6,无风险
0.96,0.42,否,0.66,0.71,10.27,高级,无,无,16.09,36.2,0.25,是,是,0.88,高支模,12.62,0.6,0,0.84,0.89,2,0.53,无风险
0.58,0.29,否,0.68,0.88,12.66,初级,1次,无,19.62,39.12,0.21,是,是,0.57,车辆,7.28,0.88,0.51,0.83,0.63,0,0.6,中风险
0.88,0.46,否,0.88,0.61,3.56,中级,无,1次,18.18,13.84,0.24,是,是,0.69,深基坑,0.09,0.9,0.03,0.95,0.7,2,0.63,无风险
0.67,0.28,否,0.65,0.75,30.45,中级,无,无,16.22,19.1,0.38,否,是,0.7,车辆,25.38,0.56,0.24,0.96,0.87,6,0.64,高风险
0.9,0.61,否,0.61,0.91,21.81,初级,1次,1次,12.35,33.89,0.09,是,是,0.81,配电箱,80.29,0.7,0.71,0.86,0.26,1,0.77,高风险
0.89,0.26,否,0.58,0.66,2.04,初级,无,无,31.76,18.25,0.33,是,是,0.51,高支模,3.61,0.5,0.02,0.86,0.36,6,0.25,中风险
0.41,0.17,否,0.6,0.89,11.71,中级,无,无,15.65,21,0.02,是,是,0.29,塔吊,17.51,0.72,0.09,0.91,0.4,2,0.69,无风险
0.4,0.31,否,0.79,0.91,7.06,中级,无,无,15.69,4.26,0.55,是,是,0.57,车辆,15.87,0.37,0.52,0.68,0.78,2,0.47,高风险
0.11,0.21,否,0.65,0.72,3.35,初级,无,无,15.4,17.33,0,是,是,0.7,塔吊,28.98,0.47,0.32,0.89,0.91,2,0.49,高风险
0.92,0.63,否,0.77,0.77,6.84,初级,1次,1次,26.37,11.33,0.2,是,是,0.84,车辆,0.62,0.62,0.2,0.46,0.75,2,0.74,低风险
0.76,0.22,否,0.58,0.76,1.62,初级,无,1次,28.46,40.65,0.04,是,是,0.5,高支模,4.86,0.71,0.39,0.9,0.58,1,0.69,中风险
0.45,0.24,否,0.61,0.72,7.48,初级,无,无,31.2,17.47,0.07,是,是,0.24,高支模,22.66,0.74,0.35,0.72,0.66,4,0.88,高风险
0.54,0.2,否,0.67,0.76,19.68,中级,无,1次,18.77,45.72,0.01,是,是,0.99,车辆,4.3,0.24,0.22,0.99,0.68,2,0.52,无风险
0.29,0.21,否,0.7,0.91,0.69,无证,≥2次,无,14.98,18.85,0.1,是,是,0.88,车辆,0.8,0.58,0,0.83,0.44,3,0.34,高风险
0.9,0.31,否,0.82,0.58,1.9,初级,无,无,25.71,21.45,0.54,是,是,0.57,高支模,9.88,0.4,0.22,0.87,0.67,3,0.42,高风险
0.36,0.16,否,0.82,0.66,2.59,中级,无,无,16.59,26.6,0.27,是,是,0.83,车辆,17.72,1,0,0.78,0.45,4,0.86,低风险
0.88,0.52,否,0.97,0.88,7.7,中级,无,1次,17.58,32.19,0.05,否,是,0.58,车辆,25.07,0.82,0.23,0.61,0.81,3,0.53,高风险
0.78,0.55,否,0.6,0.84,8.86,中级,1次,1次,11.61,29.73,0.12,是,是,0.36,塔吊,5.81,0.49,0.07,0.71,0.34,3,0.79,高风险
0.34,0.25,否,0.63,0.78,30.02,高级,无,无,9.66,36.09,0.17,是,是,0.31,塔吊,20.1,0.33,0.73,0.8,0.3,5,0.69,高风险
0.53,0.14,否,0.64,0.75,7.56,初级,1次,无,23.65,28.6,0.14,否,是,0.66,配电箱,0.65,0.64,0.58,0.71,0.44,3,0.59,极高风险
0.47,0.31,否,0.83,0.97,12.07,中级,无,无,21.27,53.75,0.4,是,是,0.65,塔吊,54.3,0.61,0,0.87,0.41,1,0.56,中风险
0.75,0.32,否,0.83,0.81,12.64,初级,无,1次,15.56,20.91,0.21,否,是,0.35,塔吊,72.19,0.67,0,0.87,0.56,1,0.84,极高风险
0.21,0.5,否,0.76,0.9,26.73,中级,无,无,18.17,14.06,0.03,是,是,0.61,配电箱,16.05,0.55,0.38,0.74,0.84,2,0.58,无风险
0.5,0.26,否,0.63,0.68,24.34,中级,1次,≥2次,11.01,43.29,0.22,是,是,0.74,高支模,4.64,0.57,0.35,0.9,0.62,1,0.6,高风险
0.22,0.3,否,0.63,0.88,19.31,中级,1次,无,21.03,24.49,0.05,是,是,0.54,高支模,0.33,0.75,0.06,0.74,0.31,2,0.27,低风险
0.39,0.29,否,0.66,0.68,3.43,高级,无,无,14.28,26.01,0.08,是,否,0.3,深基坑,3.1,0.05,0.03,0.78,0.66,2,0.67,高风险
0.53,0.19,否,0.73,0.87,13.37,高级,无,≥2次,20.61,29.87,0.1,是,是,0.3,配电箱,3.21,0.76,0.36,0.95,0.43,1,0.59,中风险
0.86,0.16,否,0.85,0.65,8.32,初级,无,无,19.02,20.19,0.22,是,是,0.26,配电箱,0.43,0.63,0.59,0.56,0.5,1,0.78,低风险
0.76,0.17,否,0.76,0.84,3.07,高级,≥2次,无,30.31,31.75,0.09,是,否,0.4,车辆,15.39,0.42,0,0.69,0.76,4,0.24,极高风险
0.65,0.52,否,0.73,0.77,20.7,高级,无,1次,42.47,31.46,0.58,是,是,0.78,塔吊,0.94,0.23,0.19,0.68,0.54,3,0.32,中风险
0.28,0.14,否,0.75,0.75,2.91,中级,无,≥2次,18,44.7,0.58,是,是,0.81,塔吊,73.73,0.62,0,0.35,0.44,8,0.34,极高风险
0.59,0.38,否,0.77,0.64,0.07,无证,无,1次,73.8,22.35,0.18,是,是,0.22,配电箱,25.58,0.58,0.05,0.76,0.68,3,0.66,极高风险
0.58,0.2,否,0.7,0.73,4.19,中级,无,无,15.15,13.58,0.16,是,是,0.52,塔吊,4.79,0.42,0.55,0.96,0.98,1,0.37,无风险
0.53,0.24,否,0.75,0.82,3.83,中级,1次,无,29.85,30.65,0.03,是,是,0.88,塔吊,0.2,0.79,0,0.55,0.63,3,0.55,无风险
0.63,0.15,否,0.59,0.98,5.24,初级,无,无,13.08,53.1,0.53,是,是,0.96,塔吊,3.61,1,0.76,0.64,0.28,0,0.21,高风险
0.58,0.29,否,0.75,0.71,1.62,中级,无,无,10.92,96.8,0.36,是,是,0.31,深基坑,8.87,0.74,0.22,0.81,0.38,4,0.34,极高风险
0.4,0.27,否,1,0.73,9.81,初级,无,无,21.94,40.9,0.51,是,是,0.72,配电箱,15.37,0.92,0.13,0.64,0.52,6,0.79,高风险
0.6,0.29,否,0.63,0.86,7.25,中级,无,≥2次,37.75,25.34,0.09,是,是,0.52,配电箱,20.74,0.65,0.24,0.78,0.57,2,0.85,高风险
0.24,0.92,否,0.49,0.78,12.77,中级,无,无,14.75,45.3,0,是,是,0.25,车辆,26.45,1,0.06,0.87,0.92,2,0.48,高风险
0.59,0.25,否,0.75,0.78,6.9,中级,1次,无,12.48,33.5,0.22,是,是,0.73,深基坑,18.83,0.64,0,0.72,0.62,2,0.36,低风险
0.68,0.8,否,0.76,0.96,6.23,初级,无,无,29.37,28.59,0.15,是,是,0.87,深基坑,24.09,0.82,0.03,0.92,0.77,2,0.51,高风险
0.92,0.4,否,0.77,0.79,1.13,初级,无,无,9.37,20.8,0.1,是,是,0.58,深基坑,5.44,0.43,0.48,0.78,0.43,3,0.59,中风险
0.81,0.16,否,0.69,0.72,31.65,中级,无,1次,19.16,12.3,0.17,是,是,0.69,配电箱,1.68,0.57,0.6,0.75,0.54,6,0.91,无风险
0.43,0.72,否,0.79,0.67,16.6,中级,无,1次,16.46,38.85,0.16,是,是,0.26,高支模,4.49,1,0.4,0.83,0.45,1,0.54,高风险
0.42,0.27,否,0.77,0.63,12.87,初级,1次,无,16.96,46.17,0.17,是,是,0.83,深基坑,8.08,0.18,0.32,0.91,0.61,1,0.52,高风险
0.13,0.28,是,0.67,0.86,15.99,初级,无,无,18.15,55.45,0.45,是,是,0.8,车辆,20.45,1,0,0.84,0.83,5,0.92,极高风险
0.7,0.79,否,0.9,0.67,10.69,初级,无,1次,48.17,26.7,0.01,是,是,0.37,高支模,1.61,1,0,0.74,0.5,6,0.3,中风险
0.81,0.47,否,0.64,0.75,29.59,中级,无,无,13.3,19.6,0.02,是,是,0.39,深基坑,2.37,0.69,0.13,0.94,0.84,2,0.84,无风险
0.52,0.52,否,0.8,0.85,8.34,初级,1次,无,10.79,13.37,0.13,是,否,0.46,深基坑,3.53,0.37,0.34,0.57,0.53,1,0.19,极高风险
0.53,0.5,否,0.66,0.87,8.62,高级,无,无,31.06,23.09,0.43,是,是,0.94,塔吊,17.35,0.75,0.23,0.77,0.9,6,0.26,低风险
0.7,0.2,否,0.62,0.82,10.34,中级,无,无,33.39,49.71,0.37,是,是,0.75,配电箱,2.28,0.79,0.51,0.9,0.49,1,0.48,低风险
0.72,0.2,否,0.89,0.9,7.9,高级,无,无,14.44,15.83,0.09,是,是,0.62,塔吊,0.18,0.66,0.34,0.8,0.86,0,0.38,无风险
0.9,0.24,否,0.66,0.78,21.52,中级,无,无,28.79,70.13,0.27,是,是,0.75,高支模,11.04,0.74,0.15,0.85,0.71,2,0.38,无风险
0.71,0.28,否,0.71,0.89,23.61,中级,无,无,35.22,22.54,0.11,是,是,0.17,高支模,2.87,0.44,0,1,0.28,4,0.43,高风险
0.5,0.16,否,0.6,0.81,6.3,高级,1次,无,33.53,15.99,0.57,是,是,0.83,配电箱,9.66,0.43,0.07,0.81,0.84,3,0.91,低风险
0.26,0.11,否,0.63,0.75,7.52,初级,无,无,49.68,20.1,0.05,是,是,0.27,车辆,5.15,0.36,0.3,0.94,0.5,1,0.5,中风险
0.84,0.48,否,0.9,0.85,16.62,中级,1次,≥2次,71.54,47.7,0.25,是,是,0.77,配电箱,28.03,0.76,0.27,0.77,0.96,2,0.83,中风险
0.39,0.27,否,0.72,0.86,1.7,中级,无,无,47.01,50.41,0.43,是,是,0.46,塔吊,56.92,0.58,0.17,0.98,0.35,3,0.86,极高风险
0.65,0.36,否,0.78,0.72,4.48,无证,无,1次,14.12,26.74,0.3,是,是,0.79,塔吊,84.62,0.85,0.71,0.95,0.37,1,0.66,极高风险
0.34,0.16,否,0.7,0.85,8.84,中级,无,≥2次,18.79,43.57,0.33,是,是,0.46,车辆,39.17,0.54,0.35,0.83,0.39,1,0.6,极高风险
0.85,0.38,否,0.68,0.86,2.64,中级,≥2次,无,14.06,39.13,0.29,是,是,0.83,塔吊,0.44,0.3,0,0.91,0.17,3,0.67,中风险
0.63,0.34,否,0.63,0.97,2.25,中级,无,1次,31.12,12.54,0.13,是,是,0.52,塔吊,3.67,0.54,0.28,0.9,0.85,2,0.5,低风险
0.56,0.35,否,0.64,0.64,11.06,初级,无,无,90.37,23.06,0.16,是,是,0.89,深基坑,24.85,0.51,0.15,0.79,0.63,2,0.52,低风险
0.8,0.43,否,0.71,0.72,2.26,初级,1次,无,32.99,13.79,0,是,是,0.14,深基坑,16.22,1,0.09,0.62,0.44,2,0.8,高风险
0.73,0.19,否,0.72,0.59,9.57,高级,1次,1次,18.25,21.65,0.13,是,是,0.45,高支模,5.04,0.55,0.12,0.9,0.71,1,0.89,高风险
0.73,0.32,否,0.81,0.86,12.01,中级,无,无,37.16,43.63,0.23,是,是,0.75,深基坑,15.66,0.7,0,0.81,0.33,4,0.67,无风险
0.61,0.18,否,0.59,0.65,5.98,初级,无,无,8.85,45.23,0.03,否,是,0.75,车辆,8.98,0.88,0.05,0.89,0.8,2,0.66,高风险
0.24,0.41,否,0.73,0.75,9.07,高级,无,≥2次,13.53,38.97,0.13,是,是,0.75,高支模,16.76,0.2,0.32,0.67,0.3,4,0.88,极高风险
0.27,0.55,否,0.61,0.83,10.37,高级,无,1次,15.15,23.04,0.36,否,是,0.09,配电箱,18.52,0.64,0.55,0.79,0.66,2,0.52,极高风险
0.4,0.19,否,0.83,0.66,31.38,高级,无,无,23.33,31.54,0.31,是,是,0.4,配电箱,35.29,1,0.11,0.87,0.55,1,0.81,无风险
0.72,0.23,否,0.77,0.86,22.71,中级,无,无,40.22,62.7,0.01,是,是,0.23,深基坑,12.97,1,0.68,0.85,0.39,1,0.65,低风险
0.63,0.81,否,0.74,0.63,4.67,初级,无,无,22.49,20.98,0.41,是,是,0.81,深基坑,0.99,0.63,0.28,0.71,0.74,1,0.85,高风险
0.37,0.34,否,0.55,0.56,0.66,无证,无,无,40.67,33.2,0.05,是,是,0.43,车辆,18.11,1,0.09,0.99,0.63,1,0.71,极高风险
0.7,0.14,否,0.82,0.85,21.86,无证,1次,无,21.21,35.15,0.12,是,是,0.77,车辆,20.46,0.67,0.19,0.87,0.38,2,0.33,高风险
0.21,0.26,否,0.79,0.84,9.9,高级,无,无,10.91,28.36,0.25,是,是,0.4,高支模,36.97,0.49,0.66,0.84,0.65,3,0.7,高风险
0.59,0.64,否,0.55,0.67,9.96,初级,无,无,20.08,25.17,0.29,是,是,0.79,塔吊,3.29,0.63,0.07,0.68,0.35,2,0.82,中风险
0.48,0.23,否,0.49,0.74,3.05,高级,无,无,33.11,27.3,0.37,否,是,0.95,高支模,23.01,0.83,0.82,0.76,0.33,5,0.4,极高风险
0.92,0.29,否,0.76,0.84,3.17,高级,1次,≥2次,21.75,28.07,0.83,是,是,0.86,配电箱,16.85,0.51,0,0.86,0.55,2,0.44,高风险
0.38,0.14,否,0.8,0.78,5.1,初级,无,无,21.8,42.92,0.37,是,是,0.88,车辆,14.53,0.25,0.42,0.88,0.73,6,0.53,极高风险
0.31,0.1,否,0.65,0.7,1.02,中级,1次,无,17.42,13.26,0.21,是,是,0.82,车辆,2.37,0.8,0,0.91,0.89,3,0.94,无风险
0.39,0.26,否,0.62,0.8,15.51,无证,无,1次,44.2,30.12,0.53,是,是,0.66,配电箱,11.06,0.75,0.36,0.71,0.15,2,0.67,极高风险
0.81,0.61,否,0.74,0.63,7.69,高级,无,1次,32.2,18.39,0.25,是,是,0.43,深基坑,13.02,0.47,0.22,0.72,0.74,1,0.72,低风险
0.82,0.16,否,0.88,0.65,14.09,中级,无,无,12.05,19.54,0.09,是,是,0.85,深基坑,1.45,0.47,0.29,0.87,0.79,7,0.9,无风险
0.93,0.65,否,0.75,0.69,1.98,无证,无,≥2次,12.04,36.37,0,是,是,0.31,配电箱,62.95,0.13,0.15,0.72,0.57,2,0.91,极高风险
0.75,0.42,否,0.72,0.82,3.15,高级,无,无,10.81,30.99,0.14,是,是,0.72,高支模,6.67,0.91,0.63,0.68,0.66,2,0.38,低风险
0.38,0.1,否,0.78,0.73,10.23,高级,无,无,29.49,46.94,0.2,是,是,0.32,车辆,28.43,0.59,0.23,0.94,0.5,3,0.66,中风险
0.85,0.62,否,0.6,0.76,8.33,高级,无,无,18.53,42.19,0.45,是,是,0.52,车辆,5.66,0.12,0.22,0.73,0.92,2,0.67,中风险
0.69,0.63,否,0.69,0.76,10.3,初级,无,1次,12.94,33.67,0.31,是,是,0.64,塔吊,11.57,0.78,0.78,0.89,0.3,3,0.13,极高风险
0.42,0.57,否,0.81,0.82,11.69,中级,无,≥2次,11.61,56.25,0.21,是,是,0.3,高支模,20.98,0.5,0.21,0.86,0.88,2,0.22,极高风险
0.87,0.52,否,0.79,0.78,13.09,中级,无,无,23.9,63.76,0.11,是,是,0.94,深基坑,11.27,0.48,0.17,0.88,0.45,1,0.58,无风险
0.89,0.29,否,0.95,0.8,8.21,中级,无,无,23.42,41.17,0.08,是,是,0.42,深基坑,28.61,0.7,0.87,0.8,0.54,6,0.26,高风险
0.71,0.11,否,0.66,0.93,16.07,中级,1次,1次,39.48,47.47,0.01,是,否,0.81,配电箱,21.43,0.62,0.4,0.57,0.82,0,0.37,极高风险
0.49,0.31,否,0.6,0.75,22.86,中级,1次,≥2次,8.93,32.17,0.6,是,是,0.81,高支模,4.77,1,0.24,0.63,0.51,5,0.91,高风险
0.77,0.28,否,0.75,0.88,0.96,中级,无,1次,12.87,43.08,0.11,是,是,0.44,配电箱,14.22,1,0.25,0.7,0.54,5,0.91,高风险
0.87,0.14,否,0.75,0.85,9.03,高级,1次,无,10.34,77.18,0.17,是,是,0.68,高支模,0.69,0.36,0.65,0.84,0.97,3,0.81,无风险
0.7,0.26,否,0.72,0.85,4.51,初级,无,无,31.83,82.89,0.17,是,是,0.81,车辆,39.45,0.71,0.04,0.81,0.21,1,0.53,高风险
0.41,0.15,否,0.55,0.8,12.66,初级,无,1次,55.82,23.34,0.24,是,是,0.88,深基坑,25.9,0.79,0,0.65,0.92,3,0.88,低风险
0.49,0.9,否,0.6,0.76,0.96,中级,无,无,25.46,54.04,0.14,是,是,0.66,塔吊,4.4,0.94,0.21,0.81,0.68,2,0.62,高风险
0.3,0.24,否,0.6,0.85,8.76,中级,无,≥2次,19.44,79.59,0.63,是,是,0.65,车辆,5.92,0.67,0,0.58,0.29,1,0.72,极高风险
0.59,0.42,否,0.81,0.9,5.97,高级,无,无,28.02,33.96,0.51,是,是,0.61,高支模,30.33,0.36,0.2,0.71,0.64,1,0.87,中风险
0.32,0.26,否,0.64,0.73,3.5,中级,1次,≥2次,22,14.52,0.06,是,是,0.55,深基坑,2.29,1,0.2,0.98,0.58,1,0.32,高风险
0.81,0.43,否,0.72,0.88,23.18,高级,无,无,18.98,44.49,0.18,是,是,0.62,车辆,1.07,0.73,0.14,0.51,0.3,3,0.26,无风险
0.77,0.2,否,0.66,0.75,20.54,中级,无,无,5.7,14.55,0.47,是,是,0.74,配电箱,15.33,0.53,0.6,0.96,0.78,2,0.77,低风险
0.41,0.23,否,0.74,0.8,6.77,初级,无,无,20.9,23.07,0.03,是,是,0.76,车辆,4.02,0.93,0.14,0.76,0.96,4,0.49,无风险
0.84,0.58,否,0.79,0.98,10.07,中级,无,1次,40.58,33.44,0.01,是,是,0.91,塔吊,11.22,0.34,0.58,0.75,0.88,2,0.14,低风险
0.24,0.37,否,0.87,0.67,20.11,中级,无,1次,16.41,15.93,0.04,是,是,0.93,塔吊,15.82,0.84,0.05,0.78,0.93,2,0.31,无风险
0.76,0.16,否,0.74,0.74,3.33,中级,无,1次,21.99,23.34,0.02,是,是,0.35,车辆,12.75,0.93,0.05,0.91,0.95,5,0.1,低风险
0.77,0.14,否,0.83,0.85,2.94,初级,1次,无,23.28,10.02,0.2,是,是,0.83,高支模,0.79,0.66,0.15,0.85,0.68,1,0.69,无风险
0.64,0.19,否,0.73,0.79,1.69,初级,无,无,41.31,33.3,0.13,是,是,0.74,配电箱,20.17,0.56,0.36,0.95,0.4,2,0.81,中风险
0.91,0.37,否,0.79,0.86,21.07,中级,≥2次,无,21.44,14.43,0.55,是,否,0.49,深基坑,4.68,1,0.17,0.82,0.81,3,0.69,高风险
0.67,0.28,否,0.57,0.65,1.34,高级,无,无,14.32,19.46,0.28,是,是,0.57,深基坑,3.05,0.48,0.16,0.66,0.85,2,0.14,低风险
0.09,0.29,否,0.53,0.88,6.16,高级,无,1次,34.79,38.18,0.18,是,是,0.86,车辆,0.17,0.74,0.64,0.88,0.76,2,0.61,高风险
0.52,0.16,否,0.7,0.87,37.98,无证,无,无,27.83,21.89,0.2,是,是,0.61,配电箱,1.45,0.4,0.11,0.86,0.72,1,0.65,高风险
0.76,0.5,否,0.62,0.75,7.17,初级,无,1次,20.62,16.41,0.11,是,是,0.35,配电箱,25.12,0.12,0,0.8,0.67,3,0.75,高风险
0.74,0.17,否,0.64,0.81,5.06,中级,无,≥2次,20.01,20.46,0.08,是,是,0.75,高支模,12.76,0.58,0.35,0.82,0.45,6,0.59,高风险
0.79,0.27,否,0.55,0.77,10.7,高级,无,≥2次,12.38,25.64,0.03,是,是,0.78,塔吊,13.67,0.16,0,0.68,0.67,2,0.68,低风险
0.88,0.63,否,0.84,0.56,3.92,中级,无,1次,20.91,80.05,0.02,是,是,0.26,塔吊,12.75,0.62,0.2,0.79,0.17,4,0.22,极高风险
0.52,0.14,否,0.7,0.76,2.26,中级,无,无,18.41,28.01,0.41,是,是,0.98,配电箱,41.49,1,0.16,0.73,0.8,2,0.75,无风险
0.91,0.54,否,0.61,0.81,20.57,初级,无,≥2次,12.58,33.25,0.3,是,是,0.82,车辆,9.54,0.75,0.17,0.61,0.87,3,0.84,中风险
0.28,0.8,否,0.68,0.84,8.58,初级,无,无,13.5,17.18,0.2,是,是,0.22,高支模,5.25,0.55,0.12,0.7,0.55,1,0.76,高风险
0.93,0.61,否,0.9,0.79,6.53,高级,无,无,29.34,59.93,0.13,是,是,0.31,车辆,2.42,0.5,0.38,0.45,0.25,3,0.48,高风险
0.79,0.37,否,0.83,0.83,10.84,无证,无,1次,15.66,25.2,0.38,是,是,0.71,配电箱,18.4,0.74,0,0.93,0.81,4,0.61,高风险
0.78,0.18,否,0.72,0.72,6.86,中级,无,1次,20.51,47.73,0.25,是,是,0.42,深基坑,7.59,0.83,0.35,0.41,0.72,1,0.64,中风险
0.23,0.31,否,0.58,0.68,6,初级,无,无,11.25,30.15,0.03,是,否,0.34,深基坑,9.31,0.68,0.29,0.81,0.85,2,0.47,极高风险
0.51,0.16,否,0.59,0.87,5.56,中级,无,无,13.69,20.91,0.18,是,否,0.67,塔吊,0.66,0.55,0.06,0.75,0.82,2,0.79,高风险
0.29,0.11,否,0.82,0.82,1.26,初级,无,1次,30.48,26.85,0.31,是,是,0.2,车辆,2.93,0.87,0,0.79,0.94,2,0.58,高风险
0.14,0.16,否,0.68,0.72,18.44,中级,1次,无,13.67,61,0.52,是,是,0.07,深基坑,14.42,0.65,0.24,0.82,0.83,3,0.68,极高风险
0.72,0.31,否,0.74,0.76,20.12,中级,≥2次,无,19.37,24.51,0.62,是,是,0.53,配电箱,14.7,0.97,0.71,0.73,0.76,1,0.24,极高风险
0.61,0.22,否,0.66,0.81,3.3,无证,无,1次,13.81,7.84,0.06,是,是,0.9,配电箱,8.07,0.65,0.29,0.86,0.68,4,0.85,高风险
0.51,0.2,否,0.6,0.77,7.86,初级,1次,≥2次,29.19,37.64,0.74,是,是,0.79,塔吊,21.61,1,0.57,0.89,0.82,6,0.59,极高风险
0.67,0.11,否,0.58,0.84,15.02,中级,无,1次,36.52,12.27,0.04,是,是,0.4,车辆,8.47,0.3,0.58,0.76,0.67,8,0.61,高风险
0.84,0.91,否,0.6,0.81,15.55,中级,无,1次,17.18,83.95,0.17,是,是,0.92,塔吊,16.81,0.64,0.4,0.61,0.71,3,0.8,高风险
0.92,0.18,否,0.64,0.61,5.03,高级,无,无,35.98,24.12,0.36,是,否,0.81,塔吊,27.01,1,0.51,0.91,0.74,2,0.61,高风险
0.92,0.33,否,0.61,0.64,24.66,初级,无,无,19.23,7.47,0.04,是,是,0.31,车辆,1.55,0.69,0,0.62,0.25,0,0.79,无风险
0.57,0.24,否,0.73,0.64,10.58,初级,无,无,18.8,62.76,0.03,是,是,0.93,高支模,21.44,0.63,0.21,0.89,0.84,3,0.84,低风险
0.25,0.81,否,0.66,0.66,14.75,无证,1次,1次,21.81,23.43,0.38,是,是,0.67,配电箱,34.2,0.77,0.31,0.66,0.44,2,0.6,极高风险
0.65,0.29,否,0.82,0.93,5.58,初级,无,无,21.8,10.73,0.37,是,是,0.57,车辆,25.67,1,0.22,0.94,0.49,1,0.39,中风险
0.65,0.22,否,0.79,0.83,11.13,初级,无,无,33.31,25.93,0.34,是,是,0.39,车辆,46.66,0.43,0.04,0.87,0.85,1,0.59,低风险
0.22,0.25,否,0.77,0.9,17.51,中级,无,无,15.59,33.38,0.41,是,是,0.4,高支模,27.96,0.42,0.78,0.78,0.62,4,0.68,极高风险
0.76,0.12,否,0.7,0.94,3.92,中级,无,无,26.78,9.89,0.39,是,是,0.66,高支模,14.16,0.55,0,0.95,0.72,5,0.71,无风险
0.64,0.58,否,0.68,0.81,6.06,初级,无,1次,12.3,23.58,0.12,是,是,0.56,配电箱,32.9,1,0.37,0.84,0.83,2,0.61,高风险
0.71,0.49,否,0.7,0.72,23.31,初级,无,无,23.97,103.41,0.16,是,是,0.93,深基坑,52.14,1,0.31,0.85,0.36,6,0.66,高风险
0.42,0.3,否,0.62,0.66,4.84,高级,无,1次,30.83,36.49,0.13,是,是,0.45,深基坑,4.17,1,0.67,0.88,0.85,0,0.08,高风险
0.75,0.32,否,0.83,0.56,1.96,中级,无,无,15.05,87.38,0.47,是,否,0.93,塔吊,20.57,1,0.18,0.77,0.57,4,0.35,极高风险
0.28,0.06,否,0.7,0.74,2.54,高级,无,无,20.04,23.15,0.35,是,是,0.62,塔吊,22.2,0.22,0.8,0.78,0.9,0,0.73,中风险
0.29,0.51,否,0.77,0.73,5.76,高级,1次,无,16.48,12.75,0.52,是,是,0.62,车辆,0.5,0.44,0.23,0.7,0.19,0,0.55,高风险
0.77,0.14,否,0.8,0.7,1.16,中级,无,无,14.75,15.77,0.31,是,是,0.81,高支模,10.35,0.46,0.14,0.66,0.8,5,0.86,无风险
0.75,0.36,否,0.65,0.9,11.48,初级,1次,无,14.26,15.36,0.46,是,是,0.8,车辆,4.61,0.53,0.05,0.59,0.38,1,0.86,低风险
0.72,0.28,否,0.69,0.76,13.2,中级,1次,1次,10.98,21.53,0.02,是,是,0.41,塔吊,0.18,0.15,0,0.47,0.78,0,0.71,低风险
0.8,0.51,否,0.82,0.61,15.27,高级,无,1次,14.48,14.69,0.26,是,是,0.94,车辆,4.46,0.57,0.39,0.85,0.1,2,0.27,低风险
0.78,0.56,否,0.91,0.73,5.53,高级,无,无,8.14,14.56,0.2,是,是,0.9,车辆,1.36,0.91,0.04,0.82,0.28,2,0.61,无风险
0.92,0.96,否,0.63,0.68,5.11,高级,无,1次,12.79,18.58,0.16,是,是,0.55,高支模,1.75,0.05,0,0.83,0.53,2,0.79,高风险
0.1,0.14,否,0.57,0.79,4.99,中级,无,无,36.51,92.17,0.01,是,是,0.95,配电箱,32.09,0.88,0,0.79,0.52,0,0.46,高风险
0.7,0.25,否,0.69,0.63,10.75,无证,无,无,26.24,33.86,0.03,是,是,0.75,深基坑,25.13,0.82,0.52,0.81,0.13,3,0.3,极高风险
0.42,0.23,否,0.71,0.73,13.16,无证,无,无,12.64,31.3,0.08,是,否,0.7,高支模,3.83,0.8,0.3,0.92,0.65,3,0.61,极高风险
0.52,0.12,否,0.73,0.72,10.99,中级,1次,无,13.13,24.79,0.02,是,是,0.41,深基坑,6.84,1,0,0.94,0.83,5,0.49,无风险
0.81,0.47,否,0.72,0.66,0.05,高级,无,无,11.26,32.73,0.19,是,是,0.57,高支模,24.84,0.33,0.31,0.57,0.49,4,0.51,高风险
0.74,0.41,否,0.57,0.76,5.43,初级,无,无,17.66,22.14,0.43,是,是,0.58,高支模,28.31,0.89,0.08,0.92,0.76,3,0.66,中风险
0.55,0.22,否,0.6,0.9,13.01,高级,无,无,10.64,25.25,0.26,是,是,0.25,车辆,1.83,1,0.33,0.83,0.46,0,0.44,无风险
0.81,0.31,否,0.72,0.83,4.98,中级,无,1次,19.89,18.07,0.05,是,是,0.53,车辆,0.08,1,0.45,0.78,0.65,4,0.53,无风险
0.08,0.31,否,0.52,0.98,1.26,中级,无,1次,10.1,39.55,0.51,是,是,0.28,配电箱,0.37,0.68,0.15,0.8,0.49,2,0.86,高风险
